Company_Name,Month,Revenue,COGS,Operating_Expenses,Accounts_Receivable,Accounts_Payable,Taxes_Paid,CapEx,Asset_Sale_Proceeds,Investments_Bought,Investments_Sold,Debt_Raised,Debt_Repaid,Interest_Paid,Equity_Issued,Dividends_Paid,Net_Cash_Flow
Minda Industries,2021-03-01,260087673.86012754,145990159.74191314,47947744.52199404,21245779.85459753,27315810.52574385,16537442.39905509,3718097,63235,2727087,3411913,6562776.0,2409572,1351484,866496,784464.0,53205067.197165266
Minda Industries,2021-04-01,427674795.590937,192931473.92706442,61557320.50413172,61047339.85576299,55352286.35304782,43296500.28993522,7849912,1452455,4323932,2905224,4610365.0,7170412,3912444,119523,4649359.0,126683700.86980565
Minda Industries,2021-05-01,458635637.6228725,263666694.95149547,48792578.78762686,24304960.540775094,64234738.677228026,36544090.970937535,16075884,438478,4727908,679211,3417663.0,3735790,484475,2241029,1587936.0,93363832.9128126
Minda Industries,2021-06-01,126465452.74618417,78958452.2088897,24353212.039815534,14037343.937930286,15220193.884218877,5788447.124369736,4158464,240462,166760,49962,6297365.0,2119514,1055205,1246259,31633.0,19627906.373109207
Minda Industries,2021-07-01,295383012.1038459,118815218.80207118,42843658.73111894,29216598.91853338,22798700.61416443,33431033.64266394,12548172,1561726,3138604,1497277,,1161509,2687747,621554,,84437625.92799182
Minda Industries,2021-08-01,179644030.60267472,115297096.44433704,29578272.60560644,12950819.965903545,14085496.52807148,8692165.388182811,8854183,999325,70592,218668,8482070.0,4155723,590596,393939,1197250.0,26851784.164548434
Minda Industries,2021-09-01,106150839.82095021,53703626.18212366,17496869.05911349,13970381.190896727,15679942.815370362,8737586.144928265,3366656,357872,144160,908651,2202770.0,519627,319658,323893,1482440.0,26171235.434784796
Minda Industries,2021-10-01,330596679.9034201,145879283.10879153,49137248.017019026,44496512.48665212,19856922.34902758,33895037.19440238,9426883,425007,6114654,5934163,6867619.0,1162838,944080,577708,1906569.0,99370363.58320715
Minda Industries,2021-11-01,291327398.25697833,164228840.55626556,46121533.69408242,38456481.912499785,,20244256.00165759,10281789,253002,4605413,1613567,3573975.0,4761695,605366,2771855,3270264.0,51286110.00497277
Minda Industries,2021-12-01,331923090.39963406,169155059.8290952,59970058.34011774,,46269537.66132192,25699493.057605278,10906459,2843356,930637,5700381,9964516.0,2455804,1561189,689416,1262943.0,83769636.17281583
Minda Industries,2022-01-01,145043684.74514532,79887846.71976177,24352921.573934842,21062983.69899172,,10200729.112862177,2599452,919338,1351242,1602543,2243145.0,3591915,1121496,439659,868130.0,31416519.33858653
Minda Industries,2022-02-01,483248057.75809276,307088570.9026514,64884320.994332366,,67890574.9805903,27818791.46527724,14597900,2295611,2672948,4706072,18075749.0,1850827,3250307,2541403,3264713.0,91262958.39583172
Minda Industries,2022-03-01,99959690.84552376,60468135.8850511,14702457.111261256,,7717387.711370937,6197274.462302851,4654810,436161,1395596,1005619,3882844.0,925747,253098,436841,660065.0,17866041.386908554
Minda Industries,2022-04-01,135386286.443712,65772357.686902404,21472021.52451765,8773529.630493322,18962997.328100685,12035476.808072984,6761504,678490,1947517,1805222,5310460.0,125861,1087157,591421,120397.0,35191581.42421895
Minda Industries,2022-05-01,142790161.1878027,60255166.57476979,26476252.835398898,17302074.517869815,18631618.302437704,14014685.444408502,6602610,1245288,1101481,1971122,365652.0,4253225,838156,154421,2259851.0,37922027.3332255
Minda Industries,2022-06-01,170798796.05287948,70744437.2471143,25008871.98847293,10333046.392616283,13777768.492992332,18761371.70432306,5757104,1132110,98402,2786786,3575187.0,685290,724153,536854,1931956.0,57922692.11296918
Minda Industries,2022-07-01,402969114.43449444,255183702.83218676,58858880.766855,54027925.56069887,42799470.46667061,22231632.70886317,9936940,98356,4303829,5240136,9573642.0,11743947,3125639,1320630,433338.0,67366263.1265895
Minda Industries,2022-08-01,248262365.18275124,99605125.52118838,41882403.434577554,27241880.18001856,19142530.439182986,26693709.056746326,4989450,2388640,329140,2946374,11143118.0,3181086,1954728,48071,2908358.0,91240669.17023897
Minda Industries,2022-09-01,207844897.00427777,124115976.54750757,30063394.503782745,21948010.63934869,17542972.913388595,13416381.488246862,6394690,920815,992890,1799844,2324031.0,6054330,1319520,951364,528072.0,37906254.46474059
Minda Industries,2022-10-01,454164872.9403577,203933600.25162163,63352751.41172429,,32235997.675236598,46719630.31925294,18574033,1350187,1160897,182854,6568881.0,11092191,2468610,722417,3393142.0,128525882.95775881
Minda Industries,2022-11-01,441451628.05944,266255148.8177153,81506927.95993291,49935442.270927854,35756078.39898937,23422387.820447955,15130685,3748897,8472809,7378833,1643019.0,850669,4302527,3533752,8104208.0,59434418.46134387
Minda Industries,2022-12-01,331001379.5916908,142689688.70962206,64971330.99052803,24746912.652650267,49506661.66322534,30835089.972885173,4891376,1617293,4812933,1092369,4992292.0,8127167,2562542,1737250,4128877.0,90502914.91865551
Minda Industries,2023-01-01,224110533.7181714,102765042.49674466,29299849.451272823,30618468.66540327,19793110.026488367,23011410.442538477,6546986,1821551,1971136,2693385,10630430.0,5484568,1402040,1065386,,75661475.32761544
Minda Industries,2023-02-01,118388326.80734935,52640753.48148583,18437024.566809796,16252742.698232688,7229074.851810743,11827637.189763432,3405359,303886,1676808,1054759,4792061.0,2680857,999914,937877,2278424.0,36551450.569290295
Minda Industries,2023-03-01,196239695.0984095,131511527.60552585,23307063.02225679,12998353.024886562,27636910.041053485,10355276.117656715,5722993,1102735,807750,2644753,474134.0,4483609,1951973,1369793,39041.0,28756707.352970146
Minda Industries,2023-04-01,185641047.44675276,100007277.07263057,28220077.970439617,21704863.94832945,15675223.882537873,14353423.100920644,5786777,1148524,2964705,1536177,8967310.0,2559121,1676364,1640485,274823.0,45960798.30276193
Minda Industries,2023-05-01,310373810.4431833,174503009.35371643,57128965.49833859,,41438588.622237206,19685458.897782072,11780218,1577240,2339064,826364,15006585.0,5326606,2572874,1610084,5308902.0,62347283.69334622
Minda Industries,2023-06-01,335805169.67934793,222412124.8261262,41658973.65639053,41790576.634578906,22715764.78435411,17933517.799207803,6837698,3309067,4949999,5131063,,9279243,796632,790068,1627745.0,39539434.397623405
Minda Industries,2023-07-01,401685001.91931117,254526692.85556665,45099258.334900156,38851400.74336612,46373973.91093461,25514762.68221109,4428963,3531773,5951919,709542,324915.0,8199425,3986788,1392872,984227.0,70729636.04663327
Minda Industries,2023-08-01,155025860.69036436,79611199.30096653,28267745.697248656,8814945.654515302,16335126.32767174,11786728.923037294,4361275,306483,576872,2992282,4653714.0,2363957,423438,341214,,38374518.76911189
Minda Industries,2023-09-01,410078620.3321223,241300707.76573864,70047764.75399104,52829309.05259886,43290397.594426244,24682536.953098163,10658134,2988534,2185781,4687162,7247034.0,2723540,2673462,1209770,5980851.0,76126425.85929449
Minda Industries,2023-10-01,461613219.9112932,229558792.2771546,52305741.30823744,28904974.2344761,,44937171.581475295,16445985,2613035,9228202,4620910,22998278.0,5162793,1140797,2092801,7804629.0,139369550.7444259
Minda Industries,2023-11-01,126984473.44660108,53343693.791818954,17984490.938137762,16574197.227345578,17249028.3967152,13914072.179161089,3677865,195460,82806,402101,3678388.0,287908,740447,1047992,1960962.0,42257494.53748327
Minda Industries,2023-12-01,441077529.2046242,232258274.66418964,57571778.00734907,63642697.95199027,62884424.063091084,37811869.13327137,10195561,1965394,7814016,2757560,3021942.0,4329078,2407306,1898622,6924547.0,103170926.3998141
Nestle India,2021-01-01,353414159.8371416,179790872.6732204,35468577.99178513,29133171.021984626,51296472.25311598,34538677.29303401,11796011,2976022,2101241,5261381,9144557.0,5706638,3472623,376149,,107100739.87910202
Nestle India,2021-02-01,414943272.9288885,254783011.80925423,49669083.668583736,59578067.01625047,59509963.50489556,27622794.362762634,7811485,2743437,3104366,2077778,12490193.0,4578233,3550780,1040235,765255.0,89263940.0882879
Nestle India,2021-03-01,387232317.6144974,207567717.2040787,72601435.62331234,28431210.25540853,46645109.75680317,26765791.196776595,18775571,3862734,3433715,3825641,,2525397,3089491,2845730,4483886.0,58523418.59032978
Nestle India,2021-04-01,286598352.051421,161278193.5587769,31295481.998610463,,38568046.4126382,23506169.12350841,6126759,385633,587622,669819,7100593.0,2120642,1373936,1132351,,71960171.37052523
Nestle India,2021-05-01,181336129.32839444,73915305.28831515,34977325.60310642,16463802.903585223,14662878.261656245,18110874.60924322,7525174,395981,2845129,2074839,5515799.0,5367558,1290672,1432510,3185197.0,51948939.827729665
Nestle India,2021-06-01,195206455.02877882,85605952.31525224,28029261.31232591,11033316.254275003,25503417.3139466,20392810.350300167,9490558,837273,1491660,431371,4873749.0,2335688,86327,561157,2689571.0,56338606.050900504
Nestle India,2021-07-01,341695636.11604744,153104480.80366898,42492083.578853026,19519772.02660774,26587005.905121006,36524767.933381364,15661589,2598728,4687144,3379124,1663909.0,5114483,3358687,2846300,4606565.0,96867331.80014409
Nestle India,2021-08-01,234401688.90689963,137910338.9542895,38214198.05730939,31707044.504080877,21214659.976485692,14569287.973825186,6159222,1289342,130098,140438,5866656.0,2801893,1168993,2008985,,44714979.92147556
Nestle India,2021-09-01,319158630.786699,195409223.93185782,47526830.80149868,29817638.61125584,45111578.20805664,19055644.013335623,8237471,746911,5177876,3958788,15284507.0,9384239,1592516,1033058,,63741791.04000687
Nestle India,2021-10-01,269959642.19932467,121078248.62478048,50053314.132221974,34789589.794688955,28719933.894892137,24707019.860580556,12794189,1910557,5057254,466505,2545739.0,7747795,2000824,1392245,,61192417.58174166
Nestle India,2021-11-01,405953476.4240893,239828096.58259776,77948090.36125107,53354703.81852177,,22044322.37006012,8119985,2492892,4636643,6338554,12544653.0,11620783,3926254,2134308,6773380.0,74752438.11018036
Nestle India,2021-12-01,274595787.19802177,192054952.35809556,53675416.801036954,23612350.06449986,,7216354.509722315,10657153,250526,1086757,1352286,,4239802,1306805,1961459,5136825.0,2785992.5291669443
Nestle India,2022-01-01,139931961.53839096,58370773.41227499,27982956.424372256,20499210.055741552,8769881.841404451,13394557.92543593,1559937,485478,1059794,2591928,4716465.0,4057153,1375356,282680,324909.0,45357813.77630779
Nestle India,2022-02-01,382699453.3866959,192280720.97851357,56025986.00933658,,,33598186.59971144,6927373,2934613,4900009,5694876,9799247.0,10874642,2755699,1170013,5048270.0,107395913.79913431
Nestle India,2022-03-01,366151034.117327,231671444.02896348,71681520.93441954,,33242824.965359736,15699517.288485989,16226151,3109184,359499,1253755,14491061.0,10493816,960277,1917628,3187837.0,49366901.86545797
Nestle India,2022-04-01,349896206.8650119,178721918.74433655,37360481.8064347,44807581.88608544,44917980.46522248,33453451.57856016,10762158,1599260,4425165,5563683,4377890.0,10039664,554247,2606351,2735914.0,96713864.73568048
Nestle India,2022-05-01,397090653.65821123,268862134.43520063,51693305.08594896,28503611.4392524,40717815.60540609,19133803.53426541,16914776,2296128,4916699,7035165,892254.0,7423902,3608507,2051316,1008202.0,45793482.60279623
Nestle India,2022-06-01,109701627.44896683,47930594.07062416,12061567.644708117,11787799.105816975,14414726.810142325,12427366.433408638,2669256,971365,593816,795514,4709190.0,2865128,89966,1035038,1143666.0,40495096.30022591
Nestle India,2022-07-01,198082328.9781561,115468272.49677631,26839730.660135955,29702458.585176967,28741682.689613435,13943581.455310956,8878540,472099,2310843,901705,675115.0,3342646,117193,1422891,2013234.0,32690280.365932867
Nestle India,2022-08-01,394588792.5508271,231079826.97327238,55818909.69449928,57369858.181796014,44503362.854090184,26922513.970763855,8137168,3748782,6504363,924288,10044560.0,1581200,3512486,2753578,,80843640.91229156
Nestle India,2022-09-01,260718222.9531968,160964261.99009055,36890398.14368926,31402452.666497733,20691987.01290512,15715890.704854246,11032007,657491,5039528,595951,7715478.0,5733305,75686,367392,2047161.0,40045057.114562735
Nestle India,2022-10-01,430458270.95342004,221188302.97036678,76282640.96762007,42337415.60429016,38007583.74120266,33246831.753858298,6719225,41171,6952044,860065,18462671.0,8785894,3922689,2999665,3779088.0,105433133.2615749
Nestle India,2022-11-01,385273793.4035702,164190048.6932557,57587959.83993696,50538078.80377383,55034788.56254968,40873946.217594385,11508656,2542698,7325194,4560725,3909334.0,130521,1860314,2235778,4202674.0,114800745.65278316
Nestle India,2022-12-01,136212693.17400503,57736064.5361425,20787618.242066268,17744217.8646046,20139000.33331286,14422252.598949067,5082748,463782,282672,328120,2324725.0,3037160,224400,402062,2240758.0,41017964.7968472
Nestle India,2023-01-01,210186330.78389624,92677452.28678845,38241542.02517558,20194181.618459303,23217193.50009163,19816834.11798305,4926187,286207,2690365,1034086,1284319.0,3646351,525259,194434,1969927.0,54438562.35394915
Nestle India,2023-02-01,217451111.71611673,121754969.17194705,30248564.33310128,20909678.393992823,18384577.066083856,16361894.5527671,7264387,1829891,883586,281679,4575275.0,4266899,1188847,1828038,3662017.0,47624555.6583013
Nestle India,2023-03-01,224799807.45903385,95823916.61183639,31839968.25173605,17016500.844483644,31195398.48198614,24283980.648865353,8802956,227579,567867,2359508,4267582.0,6640113,1241792,953216,552827.0,70335787.94659606
Nestle India,2023-04-01,282330991.0746627,147697738.0657834,53034570.394329555,15919080.751520606,23553681.515732724,20399670.65363743,12219526,707215,761587,2217498,8347413.0,5509890,733588,1575978,1700072.0,59490024.960912295
Nestle India,2023-05-01,157543048.57533187,66689374.57375391,21326338.410625335,11889871.358607385,,17381833.897738155,4314542,1572616,1269165,2477967,5649019.0,1923448,1470510,343707,2368795.0,56261396.69321446
Nestle India,2023-06-01,443544393.1774395,261962265.31172404,54407786.68938373,26326156.082631297,34040503.9811828,31793585.294082936,7560748,1479155,5078759,1438977,12921627.0,9261537,4021310,448315,6877414.0,98581007.8822488
Nestle India,2023-07-01,232900434.34005633,100836680.10131729,46208891.69652996,25904027.77124456,,21463715.635552272,4114741,1868850,195580,2236895,3206276.0,888054,1740498,1460619,2499733.0,67392846.90665682
Nestle India,2023-08-01,437809513.9055844,294271715.259239,79924430.68577097,44884872.0089134,33139685.969044235,15903341.9901436,16171867,2679812,5112323,5689830,13296513.0,8082864,2096628,1902215,4226831.0,48091990.97043081
Nestle India,2023-09-01,378301093.8373561,250042796.64597467,65732884.19141659,26228635.630221825,46609508.13210847,15631353.249991208,16568727,2331016,4563187,757409,6985419.0,8114919,324800,3218575,4938565.0,35835989.749973625
Nestle India,2023-10-01,470345137.278718,273508522.8701691,92648608.40423335,58234372.5657218,,26047001.501078885,10085987,1927676,456879,3648613,,13319059,3418607,1025559,4631533.0,52830787.50323665
Nestle India,2023-11-01,225055817.47215873,143059290.3644659,29735862.279760264,19319564.566106625,,13065166.206983143,10041967,743651,3245254,2057615,10481746.0,371662,1199542,282061,4440471.0,39191289.62094943
Nestle India,2023-12-01,96738820.58439538,58735122.71017806,18558702.540577833,,8648199.659229074,4861248.833409871,2535686,355754,713050,343532,2251751.0,1398298,851464,426360,1002875.0,14286047.500229612
Polycab,2021-01-01,295694488.63117486,205460283.90523407,54716842.84268175,40499300.856261134,32462809.99233616,8879340.47081476,7178782,1332846,3001053,948941,6532679.0,5957083,2275320,1605633,3161788.0,25272652.412444282
Polycab,2021-02-01,147794217.50176486,86455048.99939369,26406860.142879516,13905360.41028756,,8733077.089872915,3247008,1108726,1700095,2948596,2203576.0,580705,1209363,311249,877626.0,27513026.269618746
Polycab,2021-03-01,506592660.0062481,246941265.8610132,78109375.99220264,35402042.89990717,66085706.67218111,45385504.53825807,17129593,4425502,723888,8458541,22311861.0,11154131,4811402,318055,6882368.0,153498936.6147742
